receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,4.799369097080446
R_00x20y,t20,125,5.643971212346544,3.6366296607698225
R_00x20y,t20,250,2.211440041572608,2.292864607673744
R_00x20y,t20,500,2.1185543566886302,2.383822236064851
R_00x20y,t20,1000,1.8779081891794835,1.731058583745551
R_00x20y,t20,2000,2.0188694891591314,1.3414166268765828
R_00x20y,t20,4000,1.7492404436901166,1.8679784946459488
R_00x20y,t20,8000,1.1546544929687,1.0588375934222467
R_15x40y,t20,63,2.4042264479123165,4.739584801053607
R_15x40y,t20,125,5.24870473061876,3.839541472402522
R_15x40y,t20,250,2.2362975029086773,2.2919992320868054
R_15x40y,t20,500,2.04183443304955,2.42357303595569
R_15x40y,t20,1000,1.8425500081023867,1.8229789125546716
R_15x40y,t20,2000,1.975355402317205,1.3225896484416197
R_15x40y,t20,4000,1.6921628899740322,1.8848903154476022
R_15x40y,t20,8000,1.1413500485963997,1.0724388378975451
R_30x00y,t20,63,2.5228254703312136,4.649729325088424
R_30x00y,t20,125,4.5181704440481925,3.890729976220627
R_30x00y,t20,250,2.5270500732315675,2.258338779669851
R_30x00y,t20,500,2.0474574192894757,2.4663450475633444
R_30x00y,t20,1000,1.900576150470351,1.6860039890971898
R_30x00y,t20,2000,1.9494637000876818,1.3333923241896404
R_30x00y,t20,4000,1.7283309144215306,1.8613889232218888
R_30x00y,t20,8000,1.1190407202398613,1.0727427807850138
R_40x30y,t20,63,2.408793926515104,4.3609589934304145
R_40x30y,t20,250,2.3088797109074415,2.1152089530337768
R_40x30y,t20,500,2.269310960562598,2.466775580730955
R_40x30y,t20,1000,1.906945453642093,1.758508219466556
R_40x30y,t20,2000,2.00015735657735,1.3554875642560387
R_40x30y,t20,4000,1.7134505406232012,1.9210859190409781
R_40x30y,t20,8000,1.1538209280348974,1.0756776913443151
R_60x15y,t20,63,2.482007554301767,4.689892190665885
R_60x15y,t20,125,6.203911889674429,3.8391073112330294
R_60x15y,t20,250,2.1605912368237647,2.204474484541431
R_60x15y,t20,500,2.1601015400130805,2.3841793273125003
R_60x15y,t20,1000,1.9201734173887237,1.7183134812064165
R_60x15y,t20,2000,2.0170344827541955,1.327156181125035
R_60x15y,t20,4000,1.7365657787420206,1.8573278783459715
R_60x15y,t20,8000,1.1573123959465188,1.058020189226831
