receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,1.2418861965025165
R_00x20y,t20,500,2.1185543566886302,1.1250381278385826
R_00x20y,t20,1000,1.8779081891794835,1.565581815813184
R_00x20y,t20,2000,2.0188694891591314,1.7515785809769355
R_00x20y,t20,4000,1.7492404436901166,1.5056213782651477
R_00x20y,t20,8000,1.1546544929687,0.8552056867352315
R_15x40y,t20,250,2.2362975029086773,1.2855315844823736
R_15x40y,t20,500,2.04183443304955,1.1879671821166524
R_15x40y,t20,1000,1.8425500081023867,1.6024509026826481
R_15x40y,t20,2000,1.975355402317205,1.7358020698484362
R_15x40y,t20,4000,1.6921628899740322,1.4810769145726037
R_15x40y,t20,8000,1.1413500485963997,0.8759517955087688
R_30x00y,t20,250,2.5270500732315675,1.421017222391244
R_30x00y,t20,500,2.0474574192894757,1.128267602038196
R_30x00y,t20,1000,1.900576150470351,1.655821959900159
R_30x00y,t20,2000,1.9494637000876818,1.7500545283800892
R_30x00y,t20,4000,1.7283309144215306,1.4416391640520254
R_30x00y,t20,8000,1.1190407202398613,0.8394939836495053
R_40x30y,t20,250,2.3088797109074415,1.2989370179968576
R_40x30y,t20,500,2.269310960562598,1.1084734213346707
R_40x30y,t20,1000,1.906945453642093,1.621269201515441
R_40x30y,t20,2000,2.00015735657735,1.7831585348074752
R_40x30y,t20,4000,1.7134505406232012,1.4623424704863917
R_40x30y,t20,8000,1.1538209280348974,0.864371182037401
R_60x15y,t20,250,2.1605912368237647,1.2267478530189453
R_60x15y,t20,500,2.1601015400130805,1.1307650948560397
R_60x15y,t20,1000,1.9201734173887237,1.614055726232377
R_60x15y,t20,2000,2.0170344827541955,1.7335088071035873
R_60x15y,t20,4000,1.7365657787420206,1.4818582602417212
R_60x15y,t20,8000,1.1573123959465188,0.8262265141020086
