receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,1.8240917077785772
R_00x20y,t20,500,2.1185543566886302,2.1371209848161468
R_00x20y,t20,1000,1.8779081891794835,2.403443231401374
R_00x20y,t20,2000,2.0188694891591314,1.91203221943897
R_00x20y,t20,4000,1.7492404436901166,1.8428644194120063
R_00x20y,t20,8000,1.1546544929687,1.2186769369888297
R_15x40y,t20,250,2.2362975029086773,1.8156335119868328
R_15x40y,t20,500,2.04183443304955,2.2446441732313875
R_15x40y,t20,1000,1.8425500081023867,2.4070736926658407
R_15x40y,t20,2000,1.975355402317205,1.9688380898355935
R_15x40y,t20,4000,1.6921628899740322,1.8549772116275194
R_15x40y,t20,8000,1.1413500485963997,1.2301964150071296
R_30x00y,t20,250,2.5270500732315675,2.1992300569574774
R_30x00y,t20,500,2.0474574192894757,2.1914419557730453
R_30x00y,t20,1000,1.900576150470351,2.36538328804234
R_30x00y,t20,2000,1.9494637000876818,1.9933321547457732
R_30x00y,t20,4000,1.7283309144215306,1.8790760003479607
R_30x00y,t20,8000,1.1190407202398613,1.2418259968715073
R_40x30y,t20,250,2.3088797109074415,1.6528353264520819
R_40x30y,t20,500,2.269310960562598,2.2933287105538755
R_40x30y,t20,1000,1.906945453642093,2.409580100853938
R_40x30y,t20,2000,2.00015735657735,1.9946115982545491
R_40x30y,t20,4000,1.7134505406232012,1.8950189203787642
R_40x30y,t20,8000,1.1538209280348974,1.2226399122882627
R_60x15y,t20,250,2.1605912368237647,1.7803954860061786
R_60x15y,t20,500,2.1601015400130805,2.19493912448321
R_60x15y,t20,1000,1.9201734173887237,2.2812881494672554
R_60x15y,t20,2000,2.0170344827541955,1.9385433503794958
R_60x15y,t20,4000,1.7365657787420206,1.8449173182847836
R_60x15y,t20,8000,1.1573123959465188,1.207286334489762
