receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,3.4474655501773843
R_00x20y,t20,500,2.1185543566886302,2.515454856557893
R_00x20y,t20,1000,1.8779081891794835,2.003152356869408
R_00x20y,t20,2000,2.0188694891591314,1.4575891098546205
R_00x20y,t20,4000,1.7492404436901166,1.0994344378746523
R_00x20y,t20,8000,1.1546544929687,1.0239618508184378
R_15x40y,t20,250,2.2362975029086773,3.5886113523814656
R_15x40y,t20,500,2.04183443304955,2.592557657889881
R_15x40y,t20,1000,1.8425500081023867,1.9859768760667114
R_15x40y,t20,2000,1.975355402317205,1.440860892329744
R_15x40y,t20,4000,1.6921628899740322,1.0927164003266787
R_15x40y,t20,8000,1.1413500485963997,1.0374385278800997
R_30x00y,t20,250,2.5270500732315675,3.8497463398381258
R_30x00y,t20,500,2.0474574192894757,2.474714874705935
R_30x00y,t20,1000,1.900576150470351,2.0053666996714004
R_30x00y,t20,2000,1.9494637000876818,1.4693395719472608
R_30x00y,t20,4000,1.7283309144215306,1.0775675854084894
R_30x00y,t20,8000,1.1190407202398613,1.0385658516536567
R_40x30y,t20,250,2.3088797109074415,3.631752794407103
R_40x30y,t20,500,2.269310960562598,2.516209684441832
R_40x30y,t20,1000,1.906945453642093,1.952227265360866
R_40x30y,t20,2000,2.00015735657735,1.5037346098579434
R_40x30y,t20,4000,1.7134505406232012,1.1054985742006562
R_40x30y,t20,8000,1.1538209280348974,1.0500298167864588
R_60x15y,t20,250,2.1605912368237647,3.707751124143199
R_60x15y,t20,500,2.1601015400130805,2.514691432008568
R_60x15y,t20,1000,1.9201734173887237,1.9252086806737674
R_60x15y,t20,2000,2.0170344827541955,1.502106765795484
R_60x15y,t20,4000,1.7365657787420206,1.0881781940226276
R_60x15y,t20,8000,1.1573123959465188,1.0133107648645094
