receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,1.9359451754990564
R_00x20y,t20,500,2.1185543566886302,2.4372356551384593
R_00x20y,t20,1000,1.8779081891794835,2.1053542742647724
R_00x20y,t20,2000,2.0188694891591314,2.6319182952088664
R_00x20y,t20,4000,1.7492404436901166,1.9798919171787404
R_00x20y,t20,8000,1.1546544929687,1.5011092178583458
R_15x40y,t20,250,2.2362975029086773,1.8967273834941039
R_15x40y,t20,500,2.04183443304955,2.4035194390459687
R_15x40y,t20,1000,1.8425500081023867,2.1892281512282747
R_15x40y,t20,2000,1.975355402317205,2.596424842213092
R_15x40y,t20,4000,1.6921628899740322,1.9880869453832386
R_15x40y,t20,8000,1.1413500485963997,1.4563263821382382
R_30x00y,t20,250,2.5270500732315675,2.194339298719853
R_30x00y,t20,500,2.0474574192894757,2.422818262658407
R_30x00y,t20,1000,1.900576150470351,2.130071703285295
R_30x00y,t20,2000,1.9494637000876818,2.713549330589356
R_30x00y,t20,4000,1.7283309144215306,1.9944701053275566
R_30x00y,t20,8000,1.1190407202398613,1.5136150116158118
R_40x30y,t20,250,2.3088797109074415,1.7740223463928853
R_40x30y,t20,500,2.269310960562598,2.4682826157323836
R_40x30y,t20,1000,1.906945453642093,2.157400042167507
R_40x30y,t20,2000,2.00015735657735,2.652917529660902
R_40x30y,t20,4000,1.7134505406232012,1.9652839121440266
R_40x30y,t20,8000,1.1538209280348974,1.5134118077762622
R_60x15y,t20,250,2.1605912368237647,1.8328991143635207
R_60x15y,t20,500,2.1601015400130805,2.456797554984616
R_60x15y,t20,1000,1.9201734173887237,2.1831882037571706
R_60x15y,t20,2000,2.0170344827541955,2.6086658333808654
R_60x15y,t20,4000,1.7365657787420206,1.955958506297415
R_60x15y,t20,8000,1.1573123959465188,1.4918865943241444
