receiver,metric,band_hz,target,prediction
R_00x20y,t20,125,5.643971212346544,0.9987311455353346
R_00x20y,t20,250,2.211440041572608,0.6691302619059064
R_00x20y,t20,500,2.1185543566886302,0.5921356051442129
R_00x20y,t20,1000,1.8779081891794835,0.6182129442981582
R_00x20y,t20,2000,2.0188694891591314,0.5927160185404472
R_00x20y,t20,4000,1.7492404436901166,0.5567713011581918
R_00x20y,t20,8000,1.1546544929687,0.468961210302522
R_15x40y,t20,125,5.24870473061876,0.825146552795242
R_15x40y,t20,250,2.2362975029086773,0.7596065955770448
R_15x40y,t20,500,2.04183443304955,0.5900982149079805
R_15x40y,t20,1000,1.8425500081023867,0.6008661990647778
R_15x40y,t20,2000,1.975355402317205,0.5602478250551988
R_15x40y,t20,4000,1.6921628899740322,0.5458543317436435
R_15x40y,t20,8000,1.1413500485963997,0.4398797142309204
R_30x00y,t20,125,4.5181704440481925,1.0940232032785155
R_30x00y,t20,250,2.5270500732315675,0.5523340986859419
R_30x00y,t20,500,2.0474574192894757,0.6260019468417519
R_30x00y,t20,1000,1.900576150470351,0.6214007004765116
R_30x00y,t20,2000,1.9494637000876818,0.6222751467090402
R_30x00y,t20,4000,1.7283309144215306,0.5429272551735356
R_30x00y,t20,8000,1.1190407202398613,0.4490505944907332
R_40x30y,t20,250,2.3088797109074415,0.7077334568801864
R_40x30y,t20,500,2.269310960562598,0.5866829218566275
R_40x30y,t20,1000,1.906945453642093,0.612191473252942
R_40x30y,t20,2000,2.00015735657735,0.5992211215172277
R_40x30y,t20,4000,1.7134505406232012,0.5489210769318736
R_40x30y,t20,8000,1.1538209280348974,0.4528859624063118
R_60x15y,t20,125,6.203911889674429,1.1164525366736933
R_60x15y,t20,250,2.1605912368237647,0.738603333954134
R_60x15y,t20,500,2.1601015400130805,0.6738212118458276
R_60x15y,t20,1000,1.9201734173887237,0.5809176726387602
R_60x15y,t20,2000,2.0170344827541955,0.5802360204750121
R_60x15y,t20,4000,1.7365657787420206,0.5471002726140162
R_60x15y,t20,8000,1.1573123959465188,0.4669812220907105
