receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,2.230316168443292
R_00x20y,t20,500,2.1185543566886302,2.6191129103864985
R_00x20y,t20,1000,1.8779081891794835,3.3280886485698176
R_00x20y,t20,2000,2.0188694891591314,3.85770632222661
R_00x20y,t20,4000,1.7492404436901166,3.7077472882799163
R_00x20y,t20,8000,1.1546544929687,1.8954659612834723
R_15x40y,t20,250,2.2362975029086773,2.377471812050651
R_15x40y,t20,500,2.04183443304955,2.575949798802794
R_15x40y,t20,1000,1.8425500081023867,3.418052893906222
R_15x40y,t20,2000,1.975355402317205,3.911280123045814
R_15x40y,t20,4000,1.6921628899740322,3.7701984145503955
R_15x40y,t20,8000,1.1413500485963997,1.8781892374936038
R_30x00y,t20,250,2.5270500732315675,2.495680969142203
R_30x00y,t20,500,2.0474574192894757,2.5887048818953957
R_30x00y,t20,1000,1.900576150470351,3.457625674784832
R_30x00y,t20,2000,1.9494637000876818,3.875915831141535
R_30x00y,t20,4000,1.7283309144215306,3.745551717510631
R_30x00y,t20,8000,1.1190407202398613,1.950398889305952
R_40x30y,t20,250,2.3088797109074415,2.1992658346881013
R_40x30y,t20,500,2.269310960562598,2.702376121584438
R_40x30y,t20,1000,1.906945453642093,3.588100300841085
R_40x30y,t20,2000,2.00015735657735,3.9226919531677833
R_40x30y,t20,4000,1.7134505406232012,3.8016803404683883
R_40x30y,t20,8000,1.1538209280348974,1.9478958318206532
R_60x15y,t20,250,2.1605912368237647,2.3201943509335097
R_60x15y,t20,500,2.1601015400130805,2.655056946801847
R_60x15y,t20,1000,1.9201734173887237,3.3709528812801897
R_60x15y,t20,2000,2.0170344827541955,3.9084233283706316
R_60x15y,t20,4000,1.7365657787420206,3.7221394474995417
R_60x15y,t20,8000,1.1573123959465188,1.870342574230898
