receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,3.1848771948050794
R_00x20y,t20,500,2.1185543566886302,2.296056189572274
R_00x20y,t20,1000,1.8779081891794835,1.4670920045274414
R_00x20y,t20,2000,2.0188694891591314,1.1808946073039035
R_00x20y,t20,4000,1.7492404436901166,1.19947546680938
R_00x20y,t20,8000,1.1546544929687,0.9269114166612616
R_15x40y,t20,250,2.2362975029086773,3.4256040731421336
R_15x40y,t20,500,2.04183443304955,2.167522690830763
R_15x40y,t20,1000,1.8425500081023867,1.4831398667406006
R_15x40y,t20,2000,1.975355402317205,1.1784982993413537
R_15x40y,t20,4000,1.6921628899740322,1.2151868411241291
R_15x40y,t20,8000,1.1413500485963997,0.918384625715911
R_30x00y,t20,250,2.5270500732315675,3.4749991046776563
R_30x00y,t20,500,2.0474574192894757,2.278371578701961
R_30x00y,t20,1000,1.900576150470351,1.5150886394985852
R_30x00y,t20,2000,1.9494637000876818,1.0908804963464582
R_30x00y,t20,4000,1.7283309144215306,1.1790785540762976
R_30x00y,t20,8000,1.1190407202398613,0.9660637104430798
R_40x30y,t20,250,2.3088797109074415,3.343201218875987
R_40x30y,t20,500,2.269310960562598,2.2808643371056108
R_40x30y,t20,1000,1.906945453642093,1.5308136465474504
R_40x30y,t20,2000,2.00015735657735,1.1112572296938312
R_40x30y,t20,4000,1.7134505406232012,1.2445849107317097
R_40x30y,t20,8000,1.1538209280348974,0.9448934236123858
R_60x15y,t20,250,2.1605912368237647,3.4088211957383003
R_60x15y,t20,500,2.1601015400130805,2.1754770679823063
R_60x15y,t20,1000,1.9201734173887237,1.4300483516512004
R_60x15y,t20,2000,2.0170344827541955,1.149404294168098
R_60x15y,t20,4000,1.7365657787420206,1.211576804978158
R_60x15y,t20,8000,1.1573123959465188,0.9341199267849347
