receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,1.9181907550426145
R_00x20y,t20,500,2.1185543566886302,2.0983410946411234
R_00x20y,t20,1000,1.8779081891794835,2.1014242511040755
R_00x20y,t20,2000,2.0188694891591314,1.5754067990626102
R_00x20y,t20,4000,1.7492404436901166,1.5794142705537448
R_00x20y,t20,8000,1.1546544929687,1.2915286615286912
R_15x40y,t20,250,2.2362975029086773,1.9422814753352895
R_15x40y,t20,500,2.04183443304955,2.0722569952528684
R_15x40y,t20,1000,1.8425500081023867,2.1448628415728006
R_15x40y,t20,2000,1.975355402317205,1.5940117721674865
R_15x40y,t20,4000,1.6921628899740322,1.5865555940236356
R_15x40y,t20,8000,1.1413500485963997,1.3142766773215573
R_30x00y,t20,250,2.5270500732315675,2.0916753138196644
R_30x00y,t20,500,2.0474574192894757,2.1421840441606426
R_30x00y,t20,1000,1.900576150470351,2.1881604205245666
R_30x00y,t20,2000,1.9494637000876818,1.6354657513910797
R_30x00y,t20,4000,1.7283309144215306,1.5992965672469768
R_30x00y,t20,8000,1.1190407202398613,1.339544181179095
R_40x30y,t20,250,2.3088797109074415,1.8053949247368803
R_40x30y,t20,500,2.269310960562598,2.2214361587162235
R_40x30y,t20,1000,1.906945453642093,2.229192622744466
R_40x30y,t20,2000,2.00015735657735,1.6488017670584783
R_40x30y,t20,4000,1.7134505406232012,1.5769025230766258
R_40x30y,t20,8000,1.1538209280348974,1.3237228722020864
R_60x15y,t20,250,2.1605912368237647,1.8736060073106913
R_60x15y,t20,500,2.1601015400130805,2.0444832058301605
R_60x15y,t20,1000,1.9201734173887237,2.1366728164709157
R_60x15y,t20,2000,2.0170344827541955,1.6171061797282915
R_60x15y,t20,4000,1.7365657787420206,1.5804795181425386
R_60x15y,t20,8000,1.1573123959465188,1.296124125775893
