receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,4.535168806343508
R_00x20y,t20,125,5.643971212346544,3.728705128571967
R_00x20y,t20,250,2.211440041572608,4.528700965498355
R_00x20y,t20,500,2.1185543566886302,3.1140586891344495
R_00x20y,t20,1000,1.8779081891794835,1.6784776053125918
R_00x20y,t20,2000,2.0188694891591314,1.4333662222709613
R_00x20y,t20,4000,1.7492404436901166,1.134907173545239
R_00x20y,t20,8000,1.1546544929687,0.730094036192164
R_15x40y,t20,63,2.4042264479123165,4.52651035684851
R_15x40y,t20,125,5.24870473061876,4.047352072346928
R_15x40y,t20,250,2.2362975029086773,3.84306408448582
R_15x40y,t20,500,2.04183443304955,3.0621404530827454
R_15x40y,t20,1000,1.8425500081023867,1.7834755056676834
R_15x40y,t20,2000,1.975355402317205,1.4384000337153628
R_15x40y,t20,4000,1.6921628899740322,1.1551091104372095
R_15x40y,t20,8000,1.1413500485963997,0.7469351318550294
R_30x00y,t20,63,2.5228254703312136,4.267093067109858
R_30x00y,t20,125,4.5181704440481925,4.082536552997912
R_30x00y,t20,250,2.5270500732315675,4.557631150295617
R_30x00y,t20,500,2.0474574192894757,2.984814496851285
R_30x00y,t20,1000,1.900576150470351,1.7983809254628085
R_30x00y,t20,2000,1.9494637000876818,1.4076750290512656
R_30x00y,t20,4000,1.7283309144215306,1.1373284296105404
R_30x00y,t20,8000,1.1190407202398613,0.7147303224564044
R_40x30y,t20,63,2.408793926515104,4.164365083913433
R_40x30y,t20,250,2.3088797109074415,3.734468171693654
R_40x30y,t20,500,2.269310960562598,3.03249243773685
R_40x30y,t20,1000,1.906945453642093,1.8065390741000718
R_40x30y,t20,2000,2.00015735657735,1.4624872340989352
R_40x30y,t20,4000,1.7134505406232012,1.152830448672258
R_40x30y,t20,8000,1.1538209280348974,0.7336880868062473
R_60x15y,t20,63,2.482007554301767,4.545804896154426
R_60x15y,t20,125,6.203911889674429,3.8793181969781565
R_60x15y,t20,250,2.1605912368237647,3.6874742775594584
R_60x15y,t20,500,2.1601015400130805,3.064062274455976
R_60x15y,t20,1000,1.9201734173887237,1.6521045737389435
R_60x15y,t20,2000,2.0170344827541955,1.5264724832613246
R_60x15y,t20,4000,1.7365657787420206,1.1131957224144282
R_60x15y,t20,8000,1.1573123959465188,0.7369232463378668
