receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,4.202739013012319
R_00x20y,t20,125,5.643971212346544,2.723966465848225
R_00x20y,t20,250,2.211440041572608,1.9956511436765278
R_00x20y,t20,500,2.1185543566886302,1.5597874300211503
R_00x20y,t20,1000,1.8779081891794835,1.0310872955540962
R_00x20y,t20,2000,2.0188694891591314,1.3403016503953507
R_00x20y,t20,4000,1.7492404436901166,1.2364401405115242
R_00x20y,t20,8000,1.1546544929687,1.0076205627451595
R_15x40y,t20,63,2.4042264479123165,4.471455980314765
R_15x40y,t20,125,5.24870473061876,2.9347991465918657
R_15x40y,t20,250,2.2362975029086773,1.8998522063943408
R_15x40y,t20,500,2.04183443304955,1.6792510983199522
R_15x40y,t20,1000,1.8425500081023867,1.0524771284080416
R_15x40y,t20,2000,1.975355402317205,1.3333717474222384
R_15x40y,t20,4000,1.6921628899740322,1.2443641334390922
R_15x40y,t20,8000,1.1413500485963997,1.0111747290257742
R_30x00y,t20,63,2.5228254703312136,4.21061152034387
R_30x00y,t20,125,4.5181704440481925,2.8690465587665197
R_30x00y,t20,250,2.5270500732315675,2.051515212020011
R_30x00y,t20,500,2.0474574192894757,1.4971147746336928
R_30x00y,t20,1000,1.900576150470351,1.0194033387955042
R_30x00y,t20,2000,1.9494637000876818,1.3351326733420448
R_30x00y,t20,4000,1.7283309144215306,1.229051854703237
R_30x00y,t20,8000,1.1190407202398613,1.0463659157271081
R_40x30y,t20,63,2.408793926515104,3.6495228788037837
R_40x30y,t20,250,2.3088797109074415,1.874900858391505
R_40x30y,t20,500,2.269310960562598,1.5898350939113652
R_40x30y,t20,1000,1.906945453642093,0.98751754230857
R_40x30y,t20,2000,2.00015735657735,1.2844656193559414
R_40x30y,t20,4000,1.7134505406232012,1.2465863499461125
R_40x30y,t20,8000,1.1538209280348974,1.045570680063662
R_60x15y,t20,63,2.482007554301767,4.164065547043857
R_60x15y,t20,125,6.203911889674429,2.508180694178487
R_60x15y,t20,250,2.1605912368237647,1.805171438582584
R_60x15y,t20,500,2.1601015400130805,1.499710052629386
R_60x15y,t20,1000,1.9201734173887237,1.0404546298810595
R_60x15y,t20,2000,2.0170344827541955,1.2900819783551458
R_60x15y,t20,4000,1.7365657787420206,1.2439992951818006
R_60x15y,t20,8000,1.1573123959465188,1.0229413651792674
