receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,1.7091144645909988
R_00x20y,t20,125,5.643971212346544,2.1503461073583674
R_00x20y,t20,250,2.211440041572608,2.20701577421512
R_00x20y,t20,500,2.1185543566886302,3.1528802671251634
R_00x20y,t20,1000,1.8779081891794835,2.6163715953679785
R_00x20y,t20,2000,2.0188694891591314,3.4912565395176114
R_00x20y,t20,4000,1.7492404436901166,1.9051996706859238
R_00x20y,t20,8000,1.1546544929687,1.5306245626634332
R_15x40y,t20,63,2.4042264479123165,2.0222019112008294
R_15x40y,t20,125,5.24870473061876,2.2855875987667447
R_15x40y,t20,250,2.2362975029086773,2.2877297374045735
R_15x40y,t20,500,2.04183443304955,3.064700981530465
R_15x40y,t20,1000,1.8425500081023867,2.7695279643159125
R_15x40y,t20,2000,1.975355402317205,3.461300091061756
R_15x40y,t20,4000,1.6921628899740322,1.9298316875181463
R_15x40y,t20,8000,1.1413500485963997,1.554826963622298
R_30x00y,t20,63,2.5228254703312136,1.4905102450257426
R_30x00y,t20,125,4.5181704440481925,2.0865888642237618
R_30x00y,t20,250,2.5270500732315675,2.289695404965952
R_30x00y,t20,500,2.0474574192894757,3.1140174401299747
R_30x00y,t20,1000,1.900576150470351,2.8203376806793994
R_30x00y,t20,2000,1.9494637000876818,3.4958126247499166
R_30x00y,t20,4000,1.7283309144215306,1.9717387623486178
R_30x00y,t20,8000,1.1190407202398613,1.5596140602369588
R_40x30y,t20,63,2.408793926515104,1.8231430463587497
R_40x30y,t20,250,2.3088797109074415,2.301897508193253
R_40x30y,t20,500,2.269310960562598,3.279131574079093
R_40x30y,t20,1000,1.906945453642093,2.8251973384629485
R_40x30y,t20,2000,2.00015735657735,3.5668669444723924
R_40x30y,t20,4000,1.7134505406232012,2.000076257353369
R_40x30y,t20,8000,1.1538209280348974,1.5955105482188459
R_60x15y,t20,63,2.482007554301767,1.6768694848291785
R_60x15y,t20,125,6.203911889674429,2.2234801413779874
R_60x15y,t20,250,2.1605912368237647,2.3527912454822872
R_60x15y,t20,500,2.1601015400130805,3.1881386742810376
R_60x15y,t20,1000,1.9201734173887237,2.6820943975116824
R_60x15y,t20,2000,2.0170344827541955,3.4521019511822653
R_60x15y,t20,4000,1.7365657787420206,1.8979680045143341
R_60x15y,t20,8000,1.1573123959465188,1.5427900753998876
