receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,2.7584036484221737
R_00x20y,t20,500,2.1185543566886302,1.6214514918770035
R_00x20y,t20,1000,1.8779081891794835,1.5740377082225576
R_00x20y,t20,2000,2.0188694891591314,1.3610419139523375
R_00x20y,t20,4000,1.7492404436901166,1.7480974205648743
R_00x20y,t20,8000,1.1546544929687,1.5866531320462962
R_15x40y,t20,250,2.2362975029086773,2.667202170293195
R_15x40y,t20,500,2.04183443304955,1.6616498638993178
R_15x40y,t20,1000,1.8425500081023867,1.6527594535271006
R_15x40y,t20,2000,1.975355402317205,1.3301573143429717
R_15x40y,t20,4000,1.6921628899740322,1.7838577469188808
R_15x40y,t20,8000,1.1413500485963997,1.583657473464814
R_30x00y,t20,250,2.5270500732315675,2.881638643254838
R_30x00y,t20,500,2.0474574192894757,1.6385371438352239
R_30x00y,t20,1000,1.900576150470351,1.5521302970126374
R_30x00y,t20,2000,1.9494637000876818,1.3773027907574393
R_30x00y,t20,4000,1.7283309144215306,1.7521542590237684
R_30x00y,t20,8000,1.1190407202398613,1.6214892028892485
R_40x30y,t20,250,2.3088797109074415,2.978776771318154
R_40x30y,t20,500,2.269310960562598,1.631458063768631
R_40x30y,t20,1000,1.906945453642093,1.6462824387749437
R_40x30y,t20,2000,2.00015735657735,1.4035292051872954
R_40x30y,t20,4000,1.7134505406232012,1.810519684099807
R_40x30y,t20,8000,1.1538209280348974,1.6011763877645635
R_60x15y,t20,250,2.1605912368237647,3.0820318538053524
R_60x15y,t20,500,2.1601015400130805,1.5377695552077486
R_60x15y,t20,1000,1.9201734173887237,1.5637708814477862
R_60x15y,t20,2000,2.0170344827541955,1.3478420133334386
R_60x15y,t20,4000,1.7365657787420206,1.715274424491775
R_60x15y,t20,8000,1.1573123959465188,1.5810208135360524
