receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,3.198094692634995
R_00x20y,t20,500,2.1185543566886302,1.3605655458279413
R_00x20y,t20,1000,1.8779081891794835,1.8319936267019963
R_00x20y,t20,2000,2.0188694891591314,2.109500435756972
R_00x20y,t20,4000,1.7492404436901166,2.1832804492337337
R_00x20y,t20,8000,1.1546544929687,1.1629734479180713
R_15x40y,t20,250,2.2362975029086773,3.337844014588593
R_15x40y,t20,500,2.04183443304955,1.4336411756407972
R_15x40y,t20,1000,1.8425500081023867,1.9350992511416514
R_15x40y,t20,2000,1.975355402317205,2.0934829626516818
R_15x40y,t20,4000,1.6921628899740322,2.1753525218567007
R_15x40y,t20,8000,1.1413500485963997,1.1468861436116589
R_30x00y,t20,250,2.5270500732315675,3.354700213848628
R_30x00y,t20,500,2.0474574192894757,1.3772651106052085
R_30x00y,t20,1000,1.900576150470351,1.9908883260337618
R_30x00y,t20,2000,1.9494637000876818,2.114239824101495
R_30x00y,t20,4000,1.7283309144215306,2.2493321510555893
R_30x00y,t20,8000,1.1190407202398613,1.1831696631896498
R_40x30y,t20,250,2.3088797109074415,3.6979509223115965
R_40x30y,t20,500,2.269310960562598,1.2914400137997188
R_40x30y,t20,1000,1.906945453642093,1.9725108049648754
R_40x30y,t20,2000,2.00015735657735,2.1163893317022655
R_40x30y,t20,4000,1.7134505406232012,2.2489092404122517
R_40x30y,t20,8000,1.1538209280348974,1.172290989981391
R_60x15y,t20,250,2.1605912368237647,3.891714440901968
R_60x15y,t20,500,2.1601015400130805,1.267288974188877
R_60x15y,t20,1000,1.9201734173887237,1.9062303944050867
R_60x15y,t20,2000,2.0170344827541955,2.055097967569925
R_60x15y,t20,4000,1.7365657787420206,2.233316757447865
R_60x15y,t20,8000,1.1573123959465188,1.1775011896033114
