receiver,metric,band_hz,target,prediction
R_00x20y,t20,125,5.643971212346544,2.0622674116968387
R_00x20y,t20,250,2.211440041572608,1.3888838567054655
R_00x20y,t20,500,2.1185543566886302,1.6467057326123158
R_00x20y,t20,1000,1.8779081891794835,1.6302806213787546
R_00x20y,t20,2000,2.0188694891591314,1.7931938535027545
R_00x20y,t20,4000,1.7492404436901166,1.7448137068499414
R_00x20y,t20,8000,1.1546544929687,1.1547545979854614
R_15x40y,t20,125,5.24870473061876,2.1900733277982227
R_15x40y,t20,250,2.2362975029086773,1.3834309075487687
R_15x40y,t20,500,2.04183443304955,1.6763666734972362
R_15x40y,t20,1000,1.8425500081023867,1.5928134789351185
R_15x40y,t20,2000,1.975355402317205,1.8553084913641236
R_15x40y,t20,4000,1.6921628899740322,1.7062738672128102
R_15x40y,t20,8000,1.1413500485963997,1.1750417884731619
R_30x00y,t20,125,4.5181704440481925,2.144294489959503
R_30x00y,t20,250,2.5270500732315675,1.7000393652940156
R_30x00y,t20,500,2.0474574192894757,1.6772838013206706
R_30x00y,t20,1000,1.900576150470351,1.6434041911762363
R_30x00y,t20,2000,1.9494637000876818,1.8872075816661942
R_30x00y,t20,4000,1.7283309144215306,1.8133849137938758
R_30x00y,t20,8000,1.1190407202398613,1.1923867570393356
R_40x30y,t20,250,2.3088797109074415,1.4304738610318641
R_40x30y,t20,500,2.269310960562598,1.5588159508078594
R_40x30y,t20,1000,1.906945453642093,1.6851594228954212
R_40x30y,t20,2000,2.00015735657735,1.8800055136223068
R_40x30y,t20,4000,1.7134505406232012,1.7785434141992493
R_40x30y,t20,8000,1.1538209280348974,1.185950228887929
R_60x15y,t20,125,6.203911889674429,1.7706429629815157
R_60x15y,t20,250,2.1605912368237647,1.433268470436999
R_60x15y,t20,500,2.1601015400130805,1.6338555698786434
R_60x15y,t20,1000,1.9201734173887237,1.5834791597371967
R_60x15y,t20,2000,2.0170344827541955,1.8392603790564543
R_60x15y,t20,4000,1.7365657787420206,1.752069694116991
R_60x15y,t20,8000,1.1573123959465188,1.1026500004850668
