receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,2.658237228061055
R_00x20y,t20,500,2.1185543566886302,1.9876430853607852
R_00x20y,t20,1000,1.8779081891794835,2.2472671540651756
R_00x20y,t20,2000,2.0188694891591314,1.919092950999095
R_00x20y,t20,4000,1.7492404436901166,1.7625935925856806
R_00x20y,t20,8000,1.1546544929687,1.7254132625114684
R_15x40y,t20,250,2.2362975029086773,2.677656396945553
R_15x40y,t20,500,2.04183443304955,2.0583010000809177
R_15x40y,t20,1000,1.8425500081023867,2.2621030055042444
R_15x40y,t20,2000,1.975355402317205,1.8872463000863962
R_15x40y,t20,4000,1.6921628899740322,1.7553306583633599
R_15x40y,t20,8000,1.1413500485963997,1.7540395786650111
R_30x00y,t20,250,2.5270500732315675,2.838662171061965
R_30x00y,t20,500,2.0474574192894757,2.0392839011751014
R_30x00y,t20,1000,1.900576150470351,2.2279760056911107
R_30x00y,t20,2000,1.9494637000876818,1.9362133959243566
R_30x00y,t20,4000,1.7283309144215306,1.78748034577997
R_30x00y,t20,8000,1.1190407202398613,1.7549772451542134
R_40x30y,t20,250,2.3088797109074415,2.9008359850380225
R_40x30y,t20,500,2.269310960562598,2.0683551572860672
R_40x30y,t20,1000,1.906945453642093,2.2473415503806855
R_40x30y,t20,2000,2.00015735657735,1.9466506165161728
R_40x30y,t20,4000,1.7134505406232012,1.7479076093278543
R_40x30y,t20,8000,1.1538209280348974,1.7671701182876904
R_60x15y,t20,250,2.1605912368237647,3.185072853692055
R_60x15y,t20,500,2.1601015400130805,1.9073651141633718
R_60x15y,t20,1000,1.9201734173887237,2.2270479643716414
R_60x15y,t20,2000,2.0170344827541955,1.9448251118175404
R_60x15y,t20,4000,1.7365657787420206,1.7360071771287553
R_60x15y,t20,8000,1.1573123959465188,1.712063147091364
