receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,4.245882120955509
R_00x20y,t20,500,2.1185543566886302,3.484524738221176
R_00x20y,t20,1000,1.8779081891794835,2.292319945866356
R_00x20y,t20,2000,2.0188694891591314,2.8560229194734212
R_00x20y,t20,4000,1.7492404436901166,2.1892070918690516
R_00x20y,t20,8000,1.1546544929687,1.179680086560919
R_15x40y,t20,250,2.2362975029086773,4.13121616217256
R_15x40y,t20,500,2.04183443304955,3.3301195335968474
R_15x40y,t20,1000,1.8425500081023867,2.254098916315251
R_15x40y,t20,2000,1.975355402317205,2.8729455688625594
R_15x40y,t20,4000,1.6921628899740322,2.243421217513829
R_15x40y,t20,8000,1.1413500485963997,1.1861394546944737
R_30x00y,t20,250,2.5270500732315675,4.488229307165218
R_30x00y,t20,500,2.0474574192894757,3.417561625470554
R_30x00y,t20,1000,1.900576150470351,2.288556745982746
R_30x00y,t20,2000,1.9494637000876818,2.892473922828754
R_30x00y,t20,4000,1.7283309144215306,2.21934504369612
R_30x00y,t20,8000,1.1190407202398613,1.1789045606809332
R_40x30y,t20,250,2.3088797109074415,4.182454831133193
R_40x30y,t20,500,2.269310960562598,3.520360045447296
R_40x30y,t20,1000,1.906945453642093,2.378471636903345
R_40x30y,t20,2000,2.00015735657735,2.855995379431986
R_40x30y,t20,4000,1.7134505406232012,2.1970849016693483
R_40x30y,t20,8000,1.1538209280348974,1.1953054560368457
R_60x15y,t20,250,2.1605912368237647,4.361298157836
R_60x15y,t20,500,2.1601015400130805,3.4743702148565623
R_60x15y,t20,1000,1.9201734173887237,2.345832932764636
R_60x15y,t20,2000,2.0170344827541955,2.852206045196846
R_60x15y,t20,4000,1.7365657787420206,2.1978647008875316
R_60x15y,t20,8000,1.1573123959465188,1.1509490814961325
