receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,3.3108126726537703
R_00x20y,t20,500,2.1185543566886302,4.464249046564272
R_00x20y,t20,1000,1.8779081891794835,2.53306686633359
R_00x20y,t20,2000,2.0188694891591314,2.0614788300081948
R_00x20y,t20,4000,1.7492404436901166,1.4682764385783749
R_00x20y,t20,8000,1.1546544929687,1.1296545835372653
R_15x40y,t20,250,2.2362975029086773,3.4934759613199593
R_15x40y,t20,500,2.04183443304955,4.088235411345585
R_15x40y,t20,1000,1.8425500081023867,2.6611336859093364
R_15x40y,t20,2000,1.975355402317205,2.136805542760626
R_15x40y,t20,4000,1.6921628899740322,1.5017663684557543
R_15x40y,t20,8000,1.1413500485963997,1.1628753391566535
R_30x00y,t20,250,2.5270500732315675,3.5635449787772773
R_30x00y,t20,500,2.0474574192894757,4.340454731027297
R_30x00y,t20,1000,1.900576150470351,2.6023507250983955
R_30x00y,t20,2000,1.9494637000876818,2.1325315115578625
R_30x00y,t20,4000,1.7283309144215306,1.4449910598404776
R_30x00y,t20,8000,1.1190407202398613,1.1863521460315882
R_40x30y,t20,250,2.3088797109074415,3.2911802326053206
R_40x30y,t20,500,2.269310960562598,4.358841284279912
R_40x30y,t20,1000,1.906945453642093,2.6856402840104896
R_40x30y,t20,2000,2.00015735657735,2.175572686791541
R_40x30y,t20,4000,1.7134505406232012,1.4800461953948318
R_40x30y,t20,8000,1.1538209280348974,1.1772172718108358
R_60x15y,t20,250,2.1605912368237647,3.510825578146043
R_60x15y,t20,500,2.1601015400130805,4.371388409540214
R_60x15y,t20,1000,1.9201734173887237,2.566821349388893
R_60x15y,t20,2000,2.0170344827541955,2.090143618545979
R_60x15y,t20,4000,1.7365657787420206,1.4456365679014924
R_60x15y,t20,8000,1.1573123959465188,1.1284188215726523
