receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,1.9300241712493038
R_00x20y,t20,500,2.1185543566886302,1.3430593120806684
R_00x20y,t20,1000,1.8779081891794835,0.7644442837523387
R_00x20y,t20,2000,2.0188694891591314,1.0841412486473447
R_00x20y,t20,4000,1.7492404436901166,1.1329485033190525
R_00x20y,t20,8000,1.1546544929687,1.0822560040619726
R_15x40y,t20,250,2.2362975029086773,1.9893435602782426
R_15x40y,t20,500,2.04183443304955,1.3128921516017316
R_15x40y,t20,1000,1.8425500081023867,0.7556284076525739
R_15x40y,t20,2000,1.975355402317205,1.0928279381561323
R_15x40y,t20,4000,1.6921628899740322,1.1705126828931995
R_15x40y,t20,8000,1.1413500485963997,1.099415489213841
R_30x00y,t20,250,2.5270500732315675,1.998255759030486
R_30x00y,t20,500,2.0474574192894757,1.4263822526694117
R_30x00y,t20,1000,1.900576150470351,0.7154845385610556
R_30x00y,t20,2000,1.9494637000876818,1.068555096267125
R_30x00y,t20,4000,1.7283309144215306,1.1700865391608766
R_30x00y,t20,8000,1.1190407202398613,1.095117499422339
R_40x30y,t20,250,2.3088797109074415,1.9485562202476405
R_40x30y,t20,500,2.269310960562598,1.2996845420282133
R_40x30y,t20,1000,1.906945453642093,0.7316877173756562
R_40x30y,t20,2000,2.00015735657735,1.0608139956932092
R_40x30y,t20,4000,1.7134505406232012,1.2003040821465454
R_40x30y,t20,8000,1.1538209280348974,1.101856803335515
R_60x15y,t20,250,2.1605912368237647,1.8644522163506558
R_60x15y,t20,500,2.1601015400130805,1.1800446137807705
R_60x15y,t20,1000,1.9201734173887237,0.7052224568416494
R_60x15y,t20,2000,2.0170344827541955,1.0307079377347024
R_60x15y,t20,4000,1.7365657787420206,1.1464613718863224
R_60x15y,t20,8000,1.1573123959465188,1.0454664932648754
