receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,1.8271510838356038
R_00x20y,t20,500,2.1185543566886302,1.9011877945940634
R_00x20y,t20,1000,1.8779081891794835,2.4768312438313718
R_00x20y,t20,2000,2.0188694891591314,1.9463439489224996
R_00x20y,t20,4000,1.7492404436901166,1.596385953601501
R_00x20y,t20,8000,1.1546544929687,1.178427678792481
R_15x40y,t20,250,2.2362975029086773,1.7858518997006259
R_15x40y,t20,500,2.04183443304955,1.9124678152643886
R_15x40y,t20,1000,1.8425500081023867,2.5810220616959536
R_15x40y,t20,2000,1.975355402317205,1.9698181691898378
R_15x40y,t20,4000,1.6921628899740322,1.575292179748395
R_15x40y,t20,8000,1.1413500485963997,1.1963152980591523
R_30x00y,t20,250,2.5270500732315675,2.0654240332219413
R_30x00y,t20,500,2.0474574192894757,1.9465124908681566
R_30x00y,t20,1000,1.900576150470351,2.5717334564611076
R_30x00y,t20,2000,1.9494637000876818,1.9666841817924663
R_30x00y,t20,4000,1.7283309144215306,1.6386146587670742
R_30x00y,t20,8000,1.1190407202398613,1.175820489878975
R_40x30y,t20,250,2.3088797109074415,1.6256142392356372
R_40x30y,t20,500,2.269310960562598,2.0676986799482147
R_40x30y,t20,1000,1.906945453642093,2.5373285354204675
R_40x30y,t20,2000,2.00015735657735,1.958315255848291
R_40x30y,t20,4000,1.7134505406232012,1.6322229392001726
R_40x30y,t20,8000,1.1538209280348974,1.18130997362979
R_60x15y,t20,250,2.1605912368237647,1.757095258303907
R_60x15y,t20,500,2.1601015400130805,1.8326012033513595
R_60x15y,t20,1000,1.9201734173887237,2.5345746794728568
R_60x15y,t20,2000,2.0170344827541955,1.9141925840716647
R_60x15y,t20,4000,1.7365657787420206,1.5952062994662097
R_60x15y,t20,8000,1.1573123959465188,1.1800081614852183
