receiver,metric,band_hz,target,prediction
R_00x20y,t20,125,5.643971212346544,1.5009838530148782
R_00x20y,t20,250,2.211440041572608,0.8956152727997149
R_00x20y,t20,500,2.1185543566886302,0.8753031527055956
R_00x20y,t20,1000,1.8779081891794835,1.1901706021764369
R_00x20y,t20,2000,2.0188694891591314,1.0313371368941606
R_00x20y,t20,4000,1.7492404436901166,0.9296707456625917
R_00x20y,t20,8000,1.1546544929687,0.5779273855685253
R_15x40y,t20,125,5.24870473061876,1.4238138208990467
R_15x40y,t20,250,2.2362975029086773,1.0707818821905397
R_15x40y,t20,500,2.04183443304955,0.8972892581670825
R_15x40y,t20,1000,1.8425500081023867,1.1769368656536847
R_15x40y,t20,2000,1.975355402317205,1.0223871404533031
R_15x40y,t20,4000,1.6921628899740322,0.9299928099377649
R_15x40y,t20,8000,1.1413500485963997,0.5630845744143409
R_30x00y,t20,125,4.5181704440481925,1.4441864637291093
R_30x00y,t20,250,2.5270500732315675,0.8882532775700439
R_30x00y,t20,500,2.0474574192894757,0.8936074146965467
R_30x00y,t20,1000,1.900576150470351,1.3395088630818295
R_30x00y,t20,2000,1.9494637000876818,1.0146504038432527
R_30x00y,t20,4000,1.7283309144215306,0.9373561564270589
R_30x00y,t20,8000,1.1190407202398613,0.5473554929602032
R_40x30y,t20,250,2.3088797109074415,1.0291798354032153
R_40x30y,t20,500,2.269310960562598,0.8549492582283527
R_40x30y,t20,1000,1.906945453642093,1.274989949512001
R_40x30y,t20,2000,2.00015735657735,1.0186898451400346
R_40x30y,t20,4000,1.7134505406232012,0.9525381736058752
R_40x30y,t20,8000,1.1538209280348974,0.5599256325148843
R_60x15y,t20,125,6.203911889674429,1.4314659023960192
R_60x15y,t20,250,2.1605912368237647,0.9856821741149066
R_60x15y,t20,500,2.1601015400130805,0.848146060477671
R_60x15y,t20,1000,1.9201734173887237,1.1372715615402549
R_60x15y,t20,2000,2.0170344827541955,1.0119090928636698
R_60x15y,t20,4000,1.7365657787420206,0.9311253373089609
R_60x15y,t20,8000,1.1573123959465188,0.5663624582666756
