receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,2.988833655066638
R_00x20y,t20,125,5.643971212346544,2.543421160641573
R_00x20y,t20,250,2.211440041572608,2.348003658830063
R_00x20y,t20,500,2.1185543566886302,2.3922113718370155
R_00x20y,t20,1000,1.8779081891794835,2.9518408135998127
R_00x20y,t20,2000,2.0188694891591314,1.92204668635632
R_00x20y,t20,4000,1.7492404436901166,2.409025378049523
R_00x20y,t20,8000,1.1546544929687,1.4749819166508
R_15x40y,t20,63,2.4042264479123165,3.028089682899778
R_15x40y,t20,125,5.24870473061876,2.5770835554510194
R_15x40y,t20,250,2.2362975029086773,2.5161387516266926
R_15x40y,t20,500,2.04183443304955,2.3589446451466136
R_15x40y,t20,1000,1.8425500081023867,2.9052336265330916
R_15x40y,t20,2000,1.975355402317205,1.9475314766655387
R_15x40y,t20,4000,1.6921628899740322,2.440842545653384
R_15x40y,t20,8000,1.1413500485963997,1.47111473214172
R_30x00y,t20,63,2.5228254703312136,3.1067311957067196
R_30x00y,t20,125,4.5181704440481925,2.398618034344812
R_30x00y,t20,250,2.5270500732315675,2.6602382349247304
R_30x00y,t20,500,2.0474574192894757,2.4051667998642046
R_30x00y,t20,1000,1.900576150470351,2.875971002176422
R_30x00y,t20,2000,1.9494637000876818,1.907502951334863
R_30x00y,t20,4000,1.7283309144215306,2.484782360786946
R_30x00y,t20,8000,1.1190407202398613,1.520661070525008
R_40x30y,t20,63,2.408793926515104,2.8564695081473164
R_40x30y,t20,250,2.3088797109074415,2.412689436037975
R_40x30y,t20,500,2.269310960562598,2.412681437582438
R_40x30y,t20,1000,1.906945453642093,2.9425279015582073
R_40x30y,t20,2000,2.00015735657735,1.9651762899772514
R_40x30y,t20,4000,1.7134505406232012,2.4772423252372735
R_40x30y,t20,8000,1.1538209280348974,1.4838349625895662
R_60x15y,t20,63,2.482007554301767,2.953098058884765
R_60x15y,t20,125,6.203911889674429,2.714093324611038
R_60x15y,t20,250,2.1605912368237647,2.566996986903814
R_60x15y,t20,500,2.1601015400130805,2.3497448807532892
R_60x15y,t20,1000,1.9201734173887237,3.000101493767801
R_60x15y,t20,2000,2.0170344827541955,1.867726746087951
R_60x15y,t20,4000,1.7365657787420206,2.3925089776954147
R_60x15y,t20,8000,1.1573123959465188,1.4438523556737106
