receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,3.203760117446353
R_00x20y,t20,500,2.1185543566886302,2.717860683428376
R_00x20y,t20,1000,1.8779081891794835,2.4281432108833654
R_00x20y,t20,2000,2.0188694891591314,1.8136423328701812
R_00x20y,t20,4000,1.7492404436901166,2.265579072892394
R_00x20y,t20,8000,1.1546544929687,1.7595885454249425
R_15x40y,t20,250,2.2362975029086773,3.353727245040133
R_15x40y,t20,500,2.04183443304955,2.718211247530663
R_15x40y,t20,1000,1.8425500081023867,2.4975394682455945
R_15x40y,t20,2000,1.975355402317205,1.7548197436767978
R_15x40y,t20,4000,1.6921628899740322,2.318167221002669
R_15x40y,t20,8000,1.1413500485963997,1.7363754265798124
R_30x00y,t20,250,2.5270500732315675,3.5695088879337544
R_30x00y,t20,500,2.0474574192894757,2.675345397985341
R_30x00y,t20,1000,1.900576150470351,2.5113800723714657
R_30x00y,t20,2000,1.9494637000876818,1.7582286840945844
R_30x00y,t20,4000,1.7283309144215306,2.2888221963197046
R_30x00y,t20,8000,1.1190407202398613,1.785704500346157
R_40x30y,t20,250,2.3088797109074415,3.3417642769102156
R_40x30y,t20,500,2.269310960562598,2.713516054540989
R_40x30y,t20,1000,1.906945453642093,2.4814965052492948
R_40x30y,t20,2000,2.00015735657735,1.762818551729176
R_40x30y,t20,4000,1.7134505406232012,2.2951628149092422
R_40x30y,t20,8000,1.1538209280348974,1.7987617566666354
R_60x15y,t20,250,2.1605912368237647,3.408633040645022
R_60x15y,t20,500,2.1601015400130805,2.7594169765197925
R_60x15y,t20,1000,1.9201734173887237,2.4337313348297873
R_60x15y,t20,2000,2.0170344827541955,1.7306326449571505
R_60x15y,t20,4000,1.7365657787420206,2.3089728630427873
R_60x15y,t20,8000,1.1573123959465188,1.7030955465522226
