receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,6.100328879400733
R_00x20y,t20,500,2.1185543566886302,3.576984613467674
R_00x20y,t20,1000,1.8779081891794835,2.326647995945153
R_00x20y,t20,2000,2.0188694891591314,1.825907105556809
R_00x20y,t20,4000,1.7492404436901166,1.7769053426996733
R_00x20y,t20,8000,1.1546544929687,1.205037330653588
R_15x40y,t20,250,2.2362975029086773,5.201464587789479
R_15x40y,t20,500,2.04183443304955,3.605402125654762
R_15x40y,t20,1000,1.8425500081023867,2.2951888540921397
R_15x40y,t20,2000,1.975355402317205,1.8700017389126853
R_15x40y,t20,4000,1.6921628899740322,1.7888700414870777
R_15x40y,t20,8000,1.1413500485963997,1.2268770730465406
R_30x00y,t20,250,2.5270500732315675,5.400077962770232
R_30x00y,t20,500,2.0474574192894757,3.757549463247857
R_30x00y,t20,1000,1.900576150470351,2.2783575156581928
R_30x00y,t20,2000,1.9494637000876818,1.8765868422352283
R_30x00y,t20,4000,1.7283309144215306,1.8361817481456904
R_30x00y,t20,8000,1.1190407202398613,1.2220284643290802
R_40x30y,t20,250,2.3088797109074415,5.783149364429592
R_40x30y,t20,500,2.269310960562598,3.786061449150594
R_40x30y,t20,1000,1.906945453642093,2.374409440064909
R_40x30y,t20,2000,2.00015735657735,1.8735592256420965
R_40x30y,t20,4000,1.7134505406232012,1.8010502589880661
R_40x30y,t20,8000,1.1538209280348974,1.2058630237186774
R_60x15y,t20,250,2.1605912368237647,5.691048807837821
R_60x15y,t20,500,2.1601015400130805,3.8051207158294416
R_60x15y,t20,1000,1.9201734173887237,2.2810925643280475
R_60x15y,t20,2000,2.0170344827541955,1.847651365898405
R_60x15y,t20,4000,1.7365657787420206,1.8086964456860741
R_60x15y,t20,8000,1.1573123959465188,1.19984991208099
