receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,2.5876585440532827
R_00x20y,t20,125,5.643971212346544,2.3732436529253187
R_00x20y,t20,250,2.211440041572608,1.9981570427060458
R_00x20y,t20,500,2.1185543566886302,1.8575941103509213
R_00x20y,t20,1000,1.8779081891794835,1.464363504645189
R_00x20y,t20,2000,2.0188694891591314,1.5019940008941028
R_00x20y,t20,4000,1.7492404436901166,1.5885679166878413
R_00x20y,t20,8000,1.1546544929687,1.2743006858391799
R_15x40y,t20,63,2.4042264479123165,2.666671266980255
R_15x40y,t20,125,5.24870473061876,2.5755625835848064
R_15x40y,t20,250,2.2362975029086773,2.0428862709413735
R_15x40y,t20,500,2.04183443304955,1.960826594817205
R_15x40y,t20,1000,1.8425500081023867,1.4658041210062351
R_15x40y,t20,2000,1.975355402317205,1.4829933854750235
R_15x40y,t20,4000,1.6921628899740322,1.5715569650320975
R_15x40y,t20,8000,1.1413500485963997,1.3025246272064634
R_30x00y,t20,63,2.5228254703312136,2.4166440339536117
R_30x00y,t20,125,4.5181704440481925,2.3552935542558564
R_30x00y,t20,250,2.5270500732315675,2.1881390429895613
R_30x00y,t20,500,2.0474574192894757,1.8851091918401155
R_30x00y,t20,1000,1.900576150470351,1.4475338442245191
R_30x00y,t20,2000,1.9494637000876818,1.4787627308371505
R_30x00y,t20,4000,1.7283309144215306,1.6307891525072582
R_30x00y,t20,8000,1.1190407202398613,1.2953884478872242
R_40x30y,t20,63,2.408793926515104,2.5819000072737315
R_40x30y,t20,250,2.3088797109074415,1.8625692277055461
R_40x30y,t20,500,2.269310960562598,1.9116163493042295
R_40x30y,t20,1000,1.906945453642093,1.4651787354008972
R_40x30y,t20,2000,2.00015735657735,1.4953963333646931
R_40x30y,t20,4000,1.7134505406232012,1.5877702908774962
R_40x30y,t20,8000,1.1538209280348974,1.312599598559464
R_60x15y,t20,63,2.482007554301767,2.5657249925996255
R_60x15y,t20,125,6.203911889674429,2.3949723323150933
R_60x15y,t20,250,2.1605912368237647,1.9758103177004673
R_60x15y,t20,500,2.1601015400130805,1.7600057214285876
R_60x15y,t20,1000,1.9201734173887237,1.4551155734128953
R_60x15y,t20,2000,2.0170344827541955,1.4823279231573445
R_60x15y,t20,4000,1.7365657787420206,1.5953372394277128
R_60x15y,t20,8000,1.1573123959465188,1.2889287166712595
