receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,3.830561539469516
R_00x20y,t20,125,5.643971212346544,2.8929771628570236
R_00x20y,t20,250,2.211440041572608,1.917446468264145
R_00x20y,t20,500,2.1185543566886302,3.242482717548706
R_00x20y,t20,1000,1.8779081891794835,3.786109807272943
R_00x20y,t20,2000,2.0188694891591314,2.8294146874435833
R_00x20y,t20,4000,1.7492404436901166,3.3113207214666938
R_00x20y,t20,8000,1.1546544929687,1.558480638118895
R_15x40y,t20,63,2.4042264479123165,3.668960076849548
R_15x40y,t20,125,5.24870473061876,3.3885648439192195
R_15x40y,t20,250,2.2362975029086773,2.0399738049592555
R_15x40y,t20,500,2.04183443304955,3.1407640076274435
R_15x40y,t20,1000,1.8425500081023867,3.804602020563305
R_15x40y,t20,2000,1.975355402317205,2.92252715899448
R_15x40y,t20,4000,1.6921628899740322,3.2779468352955963
R_15x40y,t20,8000,1.1413500485963997,1.5875781383058176
R_30x00y,t20,63,2.5228254703312136,3.7475150389986744
R_30x00y,t20,125,4.5181704440481925,3.0976795281413056
R_30x00y,t20,250,2.5270500732315675,2.2542227971241835
R_30x00y,t20,500,2.0474574192894757,3.159873377702258
R_30x00y,t20,1000,1.900576150470351,3.827882414491441
R_30x00y,t20,2000,1.9494637000876818,2.9051403380059257
R_30x00y,t20,4000,1.7283309144215306,3.257317668569765
R_30x00y,t20,8000,1.1190407202398613,1.5972099514655427
R_40x30y,t20,63,2.408793926515104,3.48689752304365
R_40x30y,t20,250,2.3088797109074415,1.8985760352672458
R_40x30y,t20,500,2.269310960562598,3.36813376559384
R_40x30y,t20,1000,1.906945453642093,3.77493662313622
R_40x30y,t20,2000,2.00015735657735,2.9193793853150414
R_40x30y,t20,4000,1.7134505406232012,3.3538121801981866
R_40x30y,t20,8000,1.1538209280348974,1.5936370119521734
R_60x15y,t20,63,2.482007554301767,3.731638187578852
R_60x15y,t20,125,6.203911889674429,2.820001395845508
R_60x15y,t20,250,2.1605912368237647,1.8903793290818702
R_60x15y,t20,500,2.1601015400130805,3.2704717379648467
R_60x15y,t20,1000,1.9201734173887237,3.8139588021797115
R_60x15y,t20,2000,2.0170344827541955,2.8321303366673
R_60x15y,t20,4000,1.7365657787420206,3.24279561457926
R_60x15y,t20,8000,1.1573123959465188,1.513966068321303
