receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,1.461867560531124
R_00x20y,t20,125,5.643971212346544,1.3736794049205987
R_00x20y,t20,250,2.211440041572608,1.234386262418448
R_00x20y,t20,500,2.1185543566886302,1.3598487045406256
R_00x20y,t20,1000,1.8779081891794835,1.140758076083653
R_00x20y,t20,2000,2.0188694891591314,1.4074706448135132
R_00x20y,t20,4000,1.7492404436901166,1.454518982811333
R_00x20y,t20,8000,1.1546544929687,0.9557094566590185
R_15x40y,t20,63,2.4042264479123165,1.5195798848918778
R_15x40y,t20,125,5.24870473061876,1.3118905648200059
R_15x40y,t20,250,2.2362975029086773,1.2240570658408485
R_15x40y,t20,500,2.04183443304955,1.379926203580532
R_15x40y,t20,1000,1.8425500081023867,1.1641655537393025
R_15x40y,t20,2000,1.975355402317205,1.4421055300650072
R_15x40y,t20,4000,1.6921628899740322,1.4212040902694196
R_15x40y,t20,8000,1.1413500485963997,0.9829347492598084
R_30x00y,t20,63,2.5228254703312136,1.077890682504048
R_30x00y,t20,125,4.5181704440481925,1.4780536057042057
R_30x00y,t20,250,2.5270500732315675,1.5719629680671934
R_30x00y,t20,500,2.0474574192894757,1.2472155784372894
R_30x00y,t20,1000,1.900576150470351,1.1590209282394532
R_30x00y,t20,2000,1.9494637000876818,1.4129842752052226
R_30x00y,t20,4000,1.7283309144215306,1.4427519935046513
R_30x00y,t20,8000,1.1190407202398613,0.9908292108468556
R_40x30y,t20,63,2.408793926515104,1.4065852508678902
R_40x30y,t20,250,2.3088797109074415,1.293927771681448
R_40x30y,t20,500,2.269310960562598,1.2956856916682375
R_40x30y,t20,1000,1.906945453642093,1.1902256700563665
R_40x30y,t20,2000,2.00015735657735,1.4686743726915785
R_40x30y,t20,4000,1.7134505406232012,1.4521234576263329
R_40x30y,t20,8000,1.1538209280348974,1.0044964969833747
R_60x15y,t20,63,2.482007554301767,1.3192040639102731
R_60x15y,t20,125,6.203911889674429,1.4011796139007486
R_60x15y,t20,250,2.1605912368237647,1.2295810626919395
R_60x15y,t20,500,2.1601015400130805,1.303298928199162
R_60x15y,t20,1000,1.9201734173887237,1.0649786497287728
R_60x15y,t20,2000,2.0170344827541955,1.420010173902537
R_60x15y,t20,4000,1.7365657787420206,1.4152383294813302
R_60x15y,t20,8000,1.1573123959465188,0.9475604014179445
