receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,1.9860724358188866
R_00x20y,t20,500,2.1185543566886302,1.8059770116904883
R_00x20y,t20,1000,1.8779081891794835,1.8295662097399072
R_00x20y,t20,2000,2.0188694891591314,1.5456205084867842
R_00x20y,t20,4000,1.7492404436901166,1.4648988373874345
R_00x20y,t20,8000,1.1546544929687,1.0907292726835809
R_15x40y,t20,250,2.2362975029086773,1.890960968770236
R_15x40y,t20,500,2.04183443304955,1.9004012968330266
R_15x40y,t20,1000,1.8425500081023867,1.8363370726327204
R_15x40y,t20,2000,1.975355402317205,1.4958315763695407
R_15x40y,t20,4000,1.6921628899740322,1.4971256304209997
R_15x40y,t20,8000,1.1413500485963997,1.0836840517836943
R_30x00y,t20,250,2.5270500732315675,2.169580627731976
R_30x00y,t20,500,2.0474574192894757,1.8130159153976522
R_30x00y,t20,1000,1.900576150470351,1.820828644071326
R_30x00y,t20,2000,1.9494637000876818,1.4565913596189748
R_30x00y,t20,4000,1.7283309144215306,1.4710734960152576
R_30x00y,t20,8000,1.1190407202398613,1.1328514883651442
R_40x30y,t20,250,2.3088797109074415,1.753392603453106
R_40x30y,t20,500,2.269310960562598,1.9154540974436776
R_40x30y,t20,1000,1.906945453642093,1.879224533201348
R_40x30y,t20,2000,2.00015735657735,1.476771399083014
R_40x30y,t20,4000,1.7134505406232012,1.4809473805324538
R_40x30y,t20,8000,1.1538209280348974,1.0931441870602616
R_60x15y,t20,250,2.1605912368237647,1.8327667924423896
R_60x15y,t20,500,2.1601015400130805,1.7237001157860226
R_60x15y,t20,1000,1.9201734173887237,1.8926423964589971
R_60x15y,t20,2000,2.0170344827541955,1.463650466974211
R_60x15y,t20,4000,1.7365657787420206,1.4719462748666945
R_60x15y,t20,8000,1.1573123959465188,1.084246595115209
