receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,2.0372850014677955
R_00x20y,t20,500,2.1185543566886302,2.366172856680166
R_00x20y,t20,1000,1.8779081891794835,3.028488204359233
R_00x20y,t20,2000,2.0188694891591314,1.990052961196195
R_00x20y,t20,4000,1.7492404436901166,1.6667223046288673
R_00x20y,t20,8000,1.1546544929687,1.472745233901825
R_15x40y,t20,250,2.2362975029086773,2.023226961749124
R_15x40y,t20,500,2.04183443304955,2.353627444360804
R_15x40y,t20,1000,1.8425500081023867,3.0552327934156414
R_15x40y,t20,2000,1.975355402317205,2.054786060819852
R_15x40y,t20,4000,1.6921628899740322,1.6450115035209771
R_15x40y,t20,8000,1.1413500485963997,1.5052805365618958
R_30x00y,t20,250,2.5270500732315675,2.2350003911039886
R_30x00y,t20,500,2.0474574192894757,2.4402608238139143
R_30x00y,t20,1000,1.900576150470351,3.0183176044894173
R_30x00y,t20,2000,1.9494637000876818,1.991044997317565
R_30x00y,t20,4000,1.7283309144215306,1.665488828311178
R_30x00y,t20,8000,1.1190407202398613,1.5016645093134993
R_40x30y,t20,250,2.3088797109074415,1.8969401652328544
R_40x30y,t20,500,2.269310960562598,2.48833686656772
R_40x30y,t20,1000,1.906945453642093,3.015882740201695
R_40x30y,t20,2000,2.00015735657735,2.069839913178551
R_40x30y,t20,4000,1.7134505406232012,1.6502233260574628
R_40x30y,t20,8000,1.1538209280348974,1.4743702085025459
R_60x15y,t20,250,2.1605912368237647,1.9627076954940965
R_60x15y,t20,500,2.1601015400130805,2.410090162537774
R_60x15y,t20,1000,1.9201734173887237,2.998238970833393
R_60x15y,t20,2000,2.0170344827541955,2.0055143262152666
R_60x15y,t20,4000,1.7365657787420206,1.6467982029725363
R_60x15y,t20,8000,1.1573123959465188,1.4569958879858929
