receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,3.392344306987928
R_00x20y,t20,125,5.643971212346544,3.136191004309354
R_00x20y,t20,250,2.211440041572608,2.6415438275741123
R_00x20y,t20,500,2.1185543566886302,3.1020435887744378
R_00x20y,t20,1000,1.8779081891794835,1.9281285806246797
R_00x20y,t20,2000,2.0188694891591314,1.8780286260603296
R_00x20y,t20,4000,1.7492404436901166,1.7067548824251493
R_00x20y,t20,8000,1.1546544929687,1.0136751700970548
R_15x40y,t20,63,2.4042264479123165,3.4331124401887068
R_15x40y,t20,125,5.24870473061876,3.4697069576399335
R_15x40y,t20,250,2.2362975029086773,2.467267598482086
R_15x40y,t20,500,2.04183443304955,3.137966395607477
R_15x40y,t20,1000,1.8425500081023867,2.059696792616888
R_15x40y,t20,2000,1.975355402317205,1.8541820112886775
R_15x40y,t20,4000,1.6921628899740322,1.7156534957002023
R_15x40y,t20,8000,1.1413500485963997,1.0201701615896075
R_30x00y,t20,63,2.5228254703312136,3.6263031151274308
R_30x00y,t20,125,4.5181704440481925,3.214026692336891
R_30x00y,t20,250,2.5270500732315675,2.621491119521879
R_30x00y,t20,500,2.0474574192894757,3.034959951793812
R_30x00y,t20,1000,1.900576150470351,1.9087724799877606
R_30x00y,t20,2000,1.9494637000876818,1.9081253967351357
R_30x00y,t20,4000,1.7283309144215306,1.696428999649985
R_30x00y,t20,8000,1.1190407202398613,0.9824047840874701
R_40x30y,t20,63,2.408793926515104,3.2053477680431723
R_40x30y,t20,250,2.3088797109074415,2.5451980810109345
R_40x30y,t20,500,2.269310960562598,3.030016428127603
R_40x30y,t20,1000,1.906945453642093,1.98953693598315
R_40x30y,t20,2000,2.00015735657735,1.8718304550251315
R_40x30y,t20,4000,1.7134505406232012,1.6897320784613434
R_40x30y,t20,8000,1.1538209280348974,1.0014910465568527
R_60x15y,t20,63,2.482007554301767,3.4270968703100837
R_60x15y,t20,125,6.203911889674429,3.20002921474132
R_60x15y,t20,250,2.1605912368237647,2.5981726312237905
R_60x15y,t20,500,2.1601015400130805,2.984099148308925
R_60x15y,t20,1000,1.9201734173887237,2.0079267332364292
R_60x15y,t20,2000,2.0170344827541955,1.8619154244851408
R_60x15y,t20,4000,1.7365657787420206,1.7077317329646338
R_60x15y,t20,8000,1.1573123959465188,0.9838235173477812
