receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,2.5101327363074266
R_00x20y,t20,500,2.1185543566886302,2.4433153836786827
R_00x20y,t20,1000,1.8779081891794835,2.823895078482318
R_00x20y,t20,2000,2.0188694891591314,1.7392634730521002
R_00x20y,t20,4000,1.7492404436901166,1.6661726665673116
R_00x20y,t20,8000,1.1546544929687,1.2344868992956588
R_15x40y,t20,250,2.2362975029086773,2.596920368284511
R_15x40y,t20,500,2.04183443304955,2.533438329431078
R_15x40y,t20,1000,1.8425500081023867,2.7124041320510126
R_15x40y,t20,2000,1.975355402317205,1.7634826062461804
R_15x40y,t20,4000,1.6921628899740322,1.6857837823928006
R_15x40y,t20,8000,1.1413500485963997,1.236123342546762
R_30x00y,t20,250,2.5270500732315675,2.7047387295934486
R_30x00y,t20,500,2.0474574192894757,2.497121288260593
R_30x00y,t20,1000,1.900576150470351,2.783161296123175
R_30x00y,t20,2000,1.9494637000876818,1.77738767650247
R_30x00y,t20,4000,1.7283309144215306,1.739042172089226
R_30x00y,t20,8000,1.1190407202398613,1.2641168995095502
R_40x30y,t20,250,2.3088797109074415,2.4272124546156357
R_40x30y,t20,500,2.269310960562598,2.529810404046484
R_40x30y,t20,1000,1.906945453642093,2.8367556111747585
R_40x30y,t20,2000,2.00015735657735,1.7721792211152059
R_40x30y,t20,4000,1.7134505406232012,1.6972031755421435
R_40x30y,t20,8000,1.1538209280348974,1.2328637027558293
R_60x15y,t20,250,2.1605912368237647,2.5498317687887675
R_60x15y,t20,500,2.1601015400130805,2.506547550326903
R_60x15y,t20,1000,1.9201734173887237,2.776640638632286
R_60x15y,t20,2000,2.0170344827541955,1.7279044766951017
R_60x15y,t20,4000,1.7365657787420206,1.7203663070895427
R_60x15y,t20,8000,1.1573123959465188,1.228962741021445
