receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,1.65131773208783
R_00x20y,t20,125,5.643971212346544,1.8022665484865887
R_00x20y,t20,250,2.211440041572608,1.488816249143187
R_00x20y,t20,500,2.1185543566886302,1.4582399640092407
R_00x20y,t20,1000,1.8779081891794835,2.2154940337223694
R_00x20y,t20,2000,2.0188694891591314,2.0857285206058074
R_00x20y,t20,4000,1.7492404436901166,1.5248432799602922
R_00x20y,t20,8000,1.1546544929687,1.043337685120747
R_15x40y,t20,63,2.4042264479123165,1.7776803363177507
R_15x40y,t20,125,5.24870473061876,1.8925146755048945
R_15x40y,t20,250,2.2362975029086773,1.500233208306592
R_15x40y,t20,500,2.04183443304955,1.4789422542744717
R_15x40y,t20,1000,1.8425500081023867,2.1484917761496267
R_15x40y,t20,2000,1.975355402317205,2.1834037625266918
R_15x40y,t20,4000,1.6921628899740322,1.5080430655787347
R_15x40y,t20,8000,1.1413500485963997,1.065154028400207
R_30x00y,t20,63,2.5228254703312136,1.3454219278970674
R_30x00y,t20,125,4.5181704440481925,1.6647510528488747
R_30x00y,t20,250,2.5270500732315675,1.753804656161274
R_30x00y,t20,500,2.0474574192894757,1.4036584371139464
R_30x00y,t20,1000,1.900576150470351,2.125715579879555
R_30x00y,t20,2000,1.9494637000876818,2.147997978227558
R_30x00y,t20,4000,1.7283309144215306,1.5197817278341301
R_30x00y,t20,8000,1.1190407202398613,1.0354077497597134
R_40x30y,t20,63,2.408793926515104,1.663516603195859
R_40x30y,t20,250,2.3088797109074415,1.453231360867265
R_40x30y,t20,500,2.269310960562598,1.4095804492967843
R_40x30y,t20,1000,1.906945453642093,2.1186778145878566
R_40x30y,t20,2000,2.00015735657735,2.0993980366519827
R_40x30y,t20,4000,1.7134505406232012,1.5293215084401808
R_40x30y,t20,8000,1.1538209280348974,1.0404161332140378
R_60x15y,t20,63,2.482007554301767,1.6203969134479976
R_60x15y,t20,125,6.203911889674429,1.798215874191311
R_60x15y,t20,250,2.1605912368237647,1.5720328425127366
R_60x15y,t20,500,2.1601015400130805,1.3874597200060772
R_60x15y,t20,1000,1.9201734173887237,2.1362365710854134
R_60x15y,t20,2000,2.0170344827541955,2.060977639571097
R_60x15y,t20,4000,1.7365657787420206,1.4751472823586191
R_60x15y,t20,8000,1.1573123959465188,1.0081365458733313
