receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,2.751330185457498
R_00x20y,t20,500,2.1185543566886302,2.6007848668146907
R_00x20y,t20,1000,1.8779081891794835,2.9691507482040786
R_00x20y,t20,2000,2.0188694891591314,2.010580916714333
R_00x20y,t20,4000,1.7492404436901166,1.2768336062360406
R_00x20y,t20,8000,1.1546544929687,1.1826931063598214
R_15x40y,t20,250,2.2362975029086773,2.894572300620115
R_15x40y,t20,500,2.04183443304955,2.612918907928371
R_15x40y,t20,1000,1.8425500081023867,3.0538665085633303
R_15x40y,t20,2000,1.975355402317205,2.021283639917414
R_15x40y,t20,4000,1.6921628899740322,1.2826194644000963
R_15x40y,t20,8000,1.1413500485963997,1.1762322741963702
R_30x00y,t20,250,2.5270500732315675,3.113812296376442
R_30x00y,t20,500,2.0474574192894757,2.5638637871986667
R_30x00y,t20,1000,1.900576150470351,3.0783062650901956
R_30x00y,t20,2000,1.9494637000876818,2.0333592187232155
R_30x00y,t20,4000,1.7283309144215306,1.2846578219015008
R_30x00y,t20,8000,1.1190407202398613,1.1833000895181336
R_40x30y,t20,250,2.3088797109074415,2.9017187231038153
R_40x30y,t20,500,2.269310960562598,2.6322385488740943
R_40x30y,t20,1000,1.906945453642093,3.071553625547517
R_40x30y,t20,2000,2.00015735657735,2.0414369792951517
R_40x30y,t20,4000,1.7134505406232012,1.263368857489198
R_40x30y,t20,8000,1.1538209280348974,1.1741800924136399
R_60x15y,t20,250,2.1605912368237647,2.9898228574138286
R_60x15y,t20,500,2.1601015400130805,2.6268013259126652
R_60x15y,t20,1000,1.9201734173887237,3.0467835655466593
R_60x15y,t20,2000,2.0170344827541955,1.9586622473009192
R_60x15y,t20,4000,1.7365657787420206,1.2522236871124095
R_60x15y,t20,8000,1.1573123959465188,1.171226016068043
