receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,1.6429806613476308
R_00x20y,t20,500,2.1185543566886302,2.1835380968924762
R_00x20y,t20,1000,1.8779081891794835,2.913887865510872
R_00x20y,t20,2000,2.0188694891591314,2.116067978143817
R_00x20y,t20,4000,1.7492404436901166,1.97089468017479
R_00x20y,t20,8000,1.1546544929687,1.30538206812629
R_15x40y,t20,250,2.2362975029086773,1.6845410937936012
R_15x40y,t20,500,2.04183443304955,2.197281466423612
R_15x40y,t20,1000,1.8425500081023867,2.928528783394663
R_15x40y,t20,2000,1.975355402317205,2.133637890568228
R_15x40y,t20,4000,1.6921628899740322,2.0089904647356014
R_15x40y,t20,8000,1.1413500485963997,1.3434735136913583
R_30x00y,t20,250,2.5270500732315675,1.8419412487462656
R_30x00y,t20,500,2.0474574192894757,2.1584872308091847
R_30x00y,t20,1000,1.900576150470351,2.9104969043017843
R_30x00y,t20,2000,1.9494637000876818,2.1127248825895917
R_30x00y,t20,4000,1.7283309144215306,2.057349210732907
R_30x00y,t20,8000,1.1190407202398613,1.3666078672772162
R_40x30y,t20,250,2.3088797109074415,1.648683981252244
R_40x30y,t20,500,2.269310960562598,2.262057516656295
R_40x30y,t20,1000,1.906945453642093,2.892692610472435
R_40x30y,t20,2000,2.00015735657735,2.127555417332847
R_40x30y,t20,4000,1.7134505406232012,2.048527671165278
R_40x30y,t20,8000,1.1538209280348974,1.3535247793620562
R_60x15y,t20,250,2.1605912368237647,1.6298937800860664
R_60x15y,t20,500,2.1601015400130805,2.212530117974989
R_60x15y,t20,1000,1.9201734173887237,2.8325884318579404
R_60x15y,t20,2000,2.0170344827541955,2.1031194413859686
R_60x15y,t20,4000,1.7365657787420206,2.0101959447371684
R_60x15y,t20,8000,1.1573123959465188,1.3104781473086233
