receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,4.9084267377337625
R_00x20y,t20,500,2.1185543566886302,2.7880880756680817
R_00x20y,t20,1000,1.8779081891794835,2.793741801429784
R_00x20y,t20,2000,2.0188694891591314,2.5750835167537556
R_00x20y,t20,4000,1.7492404436901166,1.8571601321504017
R_00x20y,t20,8000,1.1546544929687,1.084293493540144
R_15x40y,t20,250,2.2362975029086773,4.632833211531472
R_15x40y,t20,500,2.04183443304955,2.819453933943977
R_15x40y,t20,1000,1.8425500081023867,2.698505979227001
R_15x40y,t20,2000,1.975355402317205,2.6804617323176965
R_15x40y,t20,4000,1.6921628899740322,1.8368047465560813
R_15x40y,t20,8000,1.1413500485963997,1.0892483727639717
R_30x00y,t20,250,2.5270500732315675,4.830150040522407
R_30x00y,t20,500,2.0474574192894757,2.682199121525646
R_30x00y,t20,1000,1.900576150470351,2.6870643476999536
R_30x00y,t20,2000,1.9494637000876818,2.6326523941642823
R_30x00y,t20,4000,1.7283309144215306,1.8607556350086758
R_30x00y,t20,8000,1.1190407202398613,1.094425479638408
R_40x30y,t20,250,2.3088797109074415,4.9818244766998765
R_40x30y,t20,500,2.269310960562598,2.8359632854089547
R_40x30y,t20,1000,1.906945453642093,2.7944531987889416
R_40x30y,t20,2000,2.00015735657735,2.6326067594971465
R_40x30y,t20,4000,1.7134505406232012,1.9104886801993821
R_40x30y,t20,8000,1.1538209280348974,1.098790235831469
R_60x15y,t20,250,2.1605912368237647,4.837671760297735
R_60x15y,t20,500,2.1601015400130805,2.7733117891033707
R_60x15y,t20,1000,1.9201734173887237,2.7267885379884516
R_60x15y,t20,2000,2.0170344827541955,2.643988887161192
R_60x15y,t20,4000,1.7365657787420206,1.8545765918985793
R_60x15y,t20,8000,1.1573123959465188,1.078123661774646
