receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,2.8537418882485945
R_00x20y,t20,500,2.1185543566886302,2.708743042665869
R_00x20y,t20,1000,1.8779081891794835,2.00854096982634
R_00x20y,t20,2000,2.0188694891591314,1.9838026255907715
R_00x20y,t20,4000,1.7492404436901166,1.7560547623608254
R_00x20y,t20,8000,1.1546544929687,1.35754227460325
R_15x40y,t20,250,2.2362975029086773,3.0192363770167243
R_15x40y,t20,500,2.04183443304955,2.679610600816918
R_15x40y,t20,1000,1.8425500081023867,2.0049678780675
R_15x40y,t20,2000,1.975355402317205,2.0630324240130222
R_15x40y,t20,4000,1.6921628899740322,1.7453592803762683
R_15x40y,t20,8000,1.1413500485963997,1.3772358323025309
R_30x00y,t20,250,2.5270500732315675,3.2370641242463165
R_30x00y,t20,500,2.0474574192894757,2.7262824941122705
R_30x00y,t20,1000,1.900576150470351,2.0936670589666884
R_30x00y,t20,2000,1.9494637000876818,2.0524230541806743
R_30x00y,t20,4000,1.7283309144215306,1.7779314597581015
R_30x00y,t20,8000,1.1190407202398613,1.404589132187502
R_40x30y,t20,250,2.3088797109074415,3.0040351917106394
R_40x30y,t20,500,2.269310960562598,2.771265130551052
R_40x30y,t20,1000,1.906945453642093,2.1004315760088397
R_40x30y,t20,2000,2.00015735657735,2.0312711063868676
R_40x30y,t20,4000,1.7134505406232012,1.825101045930992
R_40x30y,t20,8000,1.1538209280348974,1.415588438066811
R_60x15y,t20,250,2.1605912368237647,3.09765142058695
R_60x15y,t20,500,2.1601015400130805,2.7693648285085546
R_60x15y,t20,1000,1.9201734173887237,2.1268049492079077
R_60x15y,t20,2000,2.0170344827541955,1.9774070132414603
R_60x15y,t20,4000,1.7365657787420206,1.7077632383761385
R_60x15y,t20,8000,1.1573123959465188,1.3587362735877078
