receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,1.8027978041621882
R_00x20y,t20,500,2.1185543566886302,2.022656755263206
R_00x20y,t20,1000,1.8779081891794835,2.002197587798818
R_00x20y,t20,2000,2.0188694891591314,1.9265324592550763
R_00x20y,t20,4000,1.7492404436901166,1.3051957872525977
R_00x20y,t20,8000,1.1546544929687,1.2395428640812356
R_15x40y,t20,250,2.2362975029086773,1.7858503969006787
R_15x40y,t20,500,2.04183443304955,2.0670932044304995
R_15x40y,t20,1000,1.8425500081023867,2.0263430681359584
R_15x40y,t20,2000,1.975355402317205,1.9357684458791926
R_15x40y,t20,4000,1.6921628899740322,1.3057037009941255
R_15x40y,t20,8000,1.1413500485963997,1.2537609206600333
R_30x00y,t20,250,2.5270500732315675,2.0746978476351132
R_30x00y,t20,500,2.0474574192894757,2.093097346030632
R_30x00y,t20,1000,1.900576150470351,2.1191769992287073
R_30x00y,t20,2000,1.9494637000876818,1.983457178247795
R_30x00y,t20,4000,1.7283309144215306,1.3401650578728903
R_30x00y,t20,8000,1.1190407202398613,1.2491566568601864
R_40x30y,t20,250,2.3088797109074415,1.635697476595016
R_40x30y,t20,500,2.269310960562598,2.104058468899367
R_40x30y,t20,1000,1.906945453642093,2.1018979622330427
R_40x30y,t20,2000,2.00015735657735,1.956396071643258
R_40x30y,t20,4000,1.7134505406232012,1.34691849481524
R_40x30y,t20,8000,1.1538209280348974,1.24788812860819
R_60x15y,t20,250,2.1605912368237647,1.742256563137743
R_60x15y,t20,500,2.1601015400130805,1.95007548512142
R_60x15y,t20,1000,1.9201734173887237,2.0825500101170786
R_60x15y,t20,2000,2.0170344827541955,1.9176217108770681
R_60x15y,t20,4000,1.7365657787420206,1.3137916482600296
R_60x15y,t20,8000,1.1573123959465188,1.2695197460423748
