receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,2.4894864179358023
R_00x20y,t20,125,5.643971212346544,1.5334773885586743
R_00x20y,t20,250,2.211440041572608,3.338043441890454
R_00x20y,t20,500,2.1185543566886302,3.3327293427985656
R_00x20y,t20,1000,1.8779081891794835,1.8482072005061103
R_00x20y,t20,2000,2.0188694891591314,1.8139155815687422
R_00x20y,t20,4000,1.7492404436901166,1.84889397655939
R_00x20y,t20,8000,1.1546544929687,1.358507172336625
R_15x40y,t20,63,2.4042264479123165,2.3997324013730585
R_15x40y,t20,125,5.24870473061876,1.376568086431944
R_15x40y,t20,250,2.2362975029086773,3.4426139635712865
R_15x40y,t20,500,2.04183443304955,3.1705222867862677
R_15x40y,t20,1000,1.8425500081023867,1.9173130504167406
R_15x40y,t20,2000,1.975355402317205,1.7661656356230222
R_15x40y,t20,4000,1.6921628899740322,1.843673727645727
R_15x40y,t20,8000,1.1413500485963997,1.4041327769421479
R_30x00y,t20,63,2.5228254703312136,2.0173298105221193
R_30x00y,t20,125,4.5181704440481925,1.3979022866053108
R_30x00y,t20,250,2.5270500732315675,3.737693757386416
R_30x00y,t20,500,2.0474574192894757,3.32022458932662
R_30x00y,t20,1000,1.900576150470351,1.939950783028396
R_30x00y,t20,2000,1.9494637000876818,1.8022929971860167
R_30x00y,t20,4000,1.7283309144215306,1.9099097374075606
R_30x00y,t20,8000,1.1190407202398613,1.37135231964991
R_40x30y,t20,63,2.408793926515104,2.441822429379664
R_40x30y,t20,250,2.3088797109074415,3.4693854259392527
R_40x30y,t20,500,2.269310960562598,3.343104911853482
R_40x30y,t20,1000,1.906945453642093,1.8720273333094515
R_40x30y,t20,2000,2.00015735657735,1.8608477437887312
R_40x30y,t20,4000,1.7134505406232012,1.8698352789639698
R_40x30y,t20,8000,1.1538209280348974,1.3906186957213496
R_60x15y,t20,63,2.482007554301767,2.4870105368417352
R_60x15y,t20,125,6.203911889674429,1.5282299302566995
R_60x15y,t20,250,2.1605912368237647,3.4706416450402133
R_60x15y,t20,500,2.1601015400130805,3.314373889357636
R_60x15y,t20,1000,1.9201734173887237,1.7794689414623515
R_60x15y,t20,2000,2.0170344827541955,1.8151674680295784
R_60x15y,t20,4000,1.7365657787420206,1.8516816726401095
R_60x15y,t20,8000,1.1573123959465188,1.3439040509127431
