receiver,metric,band_hz,target,prediction
R_00x20y,t20,63,2.7314456450549325,2.2947662584899575
R_00x20y,t20,125,5.643971212346544,1.8742058131816668
R_00x20y,t20,250,2.211440041572608,1.2732543220730406
R_00x20y,t20,500,2.1185543566886302,1.0971959898018344
R_00x20y,t20,1000,1.8779081891794835,1.1773375401868207
R_00x20y,t20,2000,2.0188694891591314,1.230089918834367
R_00x20y,t20,4000,1.7492404436901166,1.6088806861282847
R_00x20y,t20,8000,1.1546544929687,1.3859117377255585
R_15x40y,t20,63,2.4042264479123165,2.3950313737038846
R_15x40y,t20,125,5.24870473061876,1.8345779540521006
R_15x40y,t20,250,2.2362975029086773,1.3182030173075943
R_15x40y,t20,500,2.04183443304955,1.1232777508754956
R_15x40y,t20,1000,1.8425500081023867,1.1184069964794303
R_15x40y,t20,2000,1.975355402317205,1.1592683498778087
R_15x40y,t20,4000,1.6921628899740322,1.6430702727711495
R_15x40y,t20,8000,1.1413500485963997,1.4185591419149568
R_30x00y,t20,63,2.5228254703312136,2.091675709473452
R_30x00y,t20,125,4.5181704440481925,1.632487857620024
R_30x00y,t20,250,2.5270500732315675,1.4535272325995814
R_30x00y,t20,500,2.0474574192894757,1.1273373541108884
R_30x00y,t20,1000,1.900576150470351,1.0751152836111646
R_30x00y,t20,2000,1.9494637000876818,1.179233881911305
R_30x00y,t20,4000,1.7283309144215306,1.6365610468676979
R_30x00y,t20,8000,1.1190407202398613,1.4557438924355428
R_40x30y,t20,63,2.408793926515104,2.3858760588244032
R_40x30y,t20,250,2.3088797109074415,1.347095530553668
R_40x30y,t20,500,2.269310960562598,1.1042500807267088
R_40x30y,t20,1000,1.906945453642093,1.0779778003641762
R_40x30y,t20,2000,2.00015735657735,1.1661948721609015
R_40x30y,t20,4000,1.7134505406232012,1.636470899466332
R_40x30y,t20,8000,1.1538209280348974,1.4527478711437471
R_60x15y,t20,63,2.482007554301767,2.221508075636108
R_60x15y,t20,125,6.203911889674429,1.6615904071118504
R_60x15y,t20,250,2.1605912368237647,1.3072351563637157
R_60x15y,t20,500,2.1601015400130805,1.0589463905381697
R_60x15y,t20,1000,1.9201734173887237,1.078212504003181
R_60x15y,t20,2000,2.0170344827541955,1.1730923800958466
R_60x15y,t20,4000,1.7365657787420206,1.6309648937239225
R_60x15y,t20,8000,1.1573123959465188,1.396178054306565
