receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,3.2737725441507126
R_00x20y,t20,500,2.1185543566886302,3.0524868688131725
R_00x20y,t20,1000,1.8779081891794835,2.0994343484474207
R_00x20y,t20,2000,2.0188694891591314,1.8897873506712766
R_00x20y,t20,4000,1.7492404436901166,1.6772966278822774
R_00x20y,t20,8000,1.1546544929687,1.083242720995927
R_15x40y,t20,250,2.2362975029086773,3.4119045636565994
R_15x40y,t20,500,2.04183443304955,2.997627343737268
R_15x40y,t20,1000,1.8425500081023867,1.9712562922412369
R_15x40y,t20,2000,1.975355402317205,1.9864996700491766
R_15x40y,t20,4000,1.6921628899740322,1.6566804959515138
R_15x40y,t20,8000,1.1413500485963997,1.0971137026357456
R_30x00y,t20,250,2.5270500732315675,3.603190453787469
R_30x00y,t20,500,2.0474574192894757,3.0883136103256903
R_30x00y,t20,1000,1.900576150470351,2.0387732220221064
R_30x00y,t20,2000,1.9494637000876818,1.9692049015956858
R_30x00y,t20,4000,1.7283309144215306,1.7177609123305002
R_30x00y,t20,8000,1.1190407202398613,1.0997362638963777
R_40x30y,t20,250,2.3088797109074415,3.3875936395381094
R_40x30y,t20,500,2.269310960562598,3.180968125778802
R_40x30y,t20,1000,1.906945453642093,2.0201527493194953
R_40x30y,t20,2000,2.00015735657735,1.9172076101872038
R_40x30y,t20,4000,1.7134505406232012,1.6852974527766997
R_40x30y,t20,8000,1.1538209280348974,1.0728991761147069
R_60x15y,t20,250,2.1605912368237647,3.5263479063957694
R_60x15y,t20,500,2.1601015400130805,3.099586348636926
R_60x15y,t20,1000,1.9201734173887237,2.012395508796348
R_60x15y,t20,2000,2.0170344827541955,1.8502429516901482
R_60x15y,t20,4000,1.7365657787420206,1.6716474658956642
R_60x15y,t20,8000,1.1573123959465188,1.0784597869644976
