receiver,metric,band_hz,target,prediction
R_00x20y,t20,125,5.643971212346544,1.9743400191281866
R_00x20y,t20,250,2.211440041572608,1.698740223802501
R_00x20y,t20,500,2.1185543566886302,1.6358318953446946
R_00x20y,t20,1000,1.8779081891794835,2.791338719264581
R_00x20y,t20,2000,2.0188694891591314,1.4074028816394324
R_00x20y,t20,4000,1.7492404436901166,1.3125151873986927
R_00x20y,t20,8000,1.1546544929687,1.1311148966388178
R_15x40y,t20,125,5.24870473061876,2.1587380213372658
R_15x40y,t20,250,2.2362975029086773,1.7234468909739578
R_15x40y,t20,500,2.04183443304955,1.655229833655299
R_15x40y,t20,1000,1.8425500081023867,2.8045996570114693
R_15x40y,t20,2000,1.975355402317205,1.393436159422886
R_15x40y,t20,4000,1.6921628899740322,1.3398999026127323
R_15x40y,t20,8000,1.1413500485963997,1.1417064956305738
R_30x00y,t20,125,4.5181704440481925,1.7690560153711228
R_30x00y,t20,250,2.5270500732315675,1.9589811132346613
R_30x00y,t20,500,2.0474574192894757,1.6260473962192437
R_30x00y,t20,1000,1.900576150470351,2.7751329983213235
R_30x00y,t20,2000,1.9494637000876818,1.4016586024334552
R_30x00y,t20,4000,1.7283309144215306,1.309215275142414
R_30x00y,t20,8000,1.1190407202398613,1.1451101864568525
R_40x30y,t20,250,2.3088797109074415,1.6211027194699985
R_40x30y,t20,500,2.269310960562598,1.6117219959916738
R_40x30y,t20,1000,1.906945453642093,2.93564878720094
R_40x30y,t20,2000,2.00015735657735,1.463673271222323
R_40x30y,t20,4000,1.7134505406232012,1.3059847941780487
R_40x30y,t20,8000,1.1538209280348974,1.146011224324242
R_60x15y,t20,125,6.203911889674429,2.0168757859029918
R_60x15y,t20,250,2.1605912368237647,1.7181977582969292
R_60x15y,t20,500,2.1601015400130805,1.4999624352203607
R_60x15y,t20,1000,1.9201734173887237,2.8059720982550878
R_60x15y,t20,2000,2.0170344827541955,1.3752573857251174
R_60x15y,t20,4000,1.7365657787420206,1.2896771271124934
R_60x15y,t20,8000,1.1573123959465188,1.1318809806895527
