receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,3.2399096257780196
R_00x20y,t20,500,2.1185543566886302,0.9579015677060378
R_00x20y,t20,1000,1.8779081891794835,0.5931868736093224
R_00x20y,t20,2000,2.0188694891591314,1.1061894843683282
R_00x20y,t20,4000,1.7492404436901166,1.5910333900244775
R_00x20y,t20,8000,1.1546544929687,1.8702445186909538
R_15x40y,t20,250,2.2362975029086773,3.0956230177731476
R_15x40y,t20,500,2.04183443304955,0.804345991293694
R_15x40y,t20,1000,1.8425500081023867,0.567582067835613
R_15x40y,t20,2000,1.975355402317205,1.129810044987932
R_15x40y,t20,4000,1.6921628899740322,1.59631308844857
R_15x40y,t20,8000,1.1413500485963997,1.9284311109294547
R_30x00y,t20,250,2.5270500732315675,3.2595609950886204
R_30x00y,t20,500,2.0474574192894757,0.8268934527271705
R_30x00y,t20,1000,1.900576150470351,0.50826800537981
R_30x00y,t20,2000,1.9494637000876818,1.1112756670150703
R_30x00y,t20,4000,1.7283309144215306,1.6331247235672874
R_30x00y,t20,8000,1.1190407202398613,1.899760300105216
R_40x30y,t20,250,2.3088797109074415,3.389994523768652
R_40x30y,t20,500,2.269310960562598,0.684494977546143
R_40x30y,t20,1000,1.906945453642093,0.5220412221093543
R_40x30y,t20,2000,2.00015735657735,1.0782210082920498
R_40x30y,t20,4000,1.7134505406232012,1.626995462300421
R_40x30y,t20,8000,1.1538209280348974,1.9662911920681887
R_60x15y,t20,250,2.1605912368237647,3.344813965935471
R_60x15y,t20,500,2.1601015400130805,0.8114596735604012
R_60x15y,t20,1000,1.9201734173887237,0.5157712397832394
R_60x15y,t20,2000,2.0170344827541955,1.1062026944164636
R_60x15y,t20,4000,1.7365657787420206,1.5291732055756557
R_60x15y,t20,8000,1.1573123959465188,1.8107839764789573
