receiver,metric,band_hz,target,prediction
R_00x20y,t20,250,2.211440041572608,1.9894625450837673
R_00x20y,t20,500,2.1185543566886302,1.6761340059231948
R_00x20y,t20,1000,1.8779081891794835,1.3666271135607602
R_00x20y,t20,2000,2.0188694891591314,1.5994378176308686
R_00x20y,t20,4000,1.7492404436901166,1.4778693109997363
R_00x20y,t20,8000,1.1546544929687,0.9431727197208443
R_15x40y,t20,250,2.2362975029086773,1.90448191371318
R_15x40y,t20,500,2.04183443304955,1.7157907454941652
R_15x40y,t20,1000,1.8425500081023867,1.3894901868428382
R_15x40y,t20,2000,1.975355402317205,1.5986019529890698
R_15x40y,t20,4000,1.6921628899740322,1.4909657050528395
R_15x40y,t20,8000,1.1413500485963997,0.9554202073569723
R_30x00y,t20,250,2.5270500732315675,2.117779232425601
R_30x00y,t20,500,2.0474574192894757,1.6352892398550845
R_30x00y,t20,1000,1.900576150470351,1.4488757255814337
R_30x00y,t20,2000,1.9494637000876818,1.603447046861212
R_30x00y,t20,4000,1.7283309144215306,1.5041589454206055
R_30x00y,t20,8000,1.1190407202398613,0.9442158749384475
R_40x30y,t20,250,2.3088797109074415,1.8844694422066586
R_40x30y,t20,500,2.269310960562598,1.6818293760555765
R_40x30y,t20,1000,1.906945453642093,1.3938003251117375
R_40x30y,t20,2000,2.00015735657735,1.6493457190638001
R_40x30y,t20,4000,1.7134505406232012,1.5009450185931756
R_40x30y,t20,8000,1.1538209280348974,0.9551294400140595
R_60x15y,t20,250,2.1605912368237647,1.871994509082771
R_60x15y,t20,500,2.1601015400130805,1.5945728006713897
R_60x15y,t20,1000,1.9201734173887237,1.3671566671029496
R_60x15y,t20,2000,2.0170344827541955,1.6157003501979406
R_60x15y,t20,4000,1.7365657787420206,1.4898728517431692
R_60x15y,t20,8000,1.1573123959465188,0.9149154323408122
